Size,Bet,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Outcomes matches Bet,Predicted Probability,Predicted Outcomes matches Bet
1500,0,240,0.82,0.82,0.82,1,1500,0.0818,130,24,16,0.042,1,1600,-25,18000,79200,79200,0,,0.134292,0
1200,1,240,0.66,0.66,0.66,1,1200,0.1911,-73,3,2,0.333,1,1100,192,6300,840,0,0,,0.900235,1
1900,1,240,0.42,0.42,0.42,1,1900,0.4192,-241,1,1,1,1,1700,-241,4600,N/A,0,0,,0.681826,1
4500,1,240,0.85,0.85,0.85,1,4500,0.4513,-35,9,5,0.111,1,4400,3200,9900,678240,678240,0,,0.954002,1
1000,1,240,0.89,0.89,0.89,1,1000,0.1486,47,4,3,0.25,3,5800,-211,6700,N/A,0,0,,0.852321,1
1400,1,240,0.67,0.67,0.67,1,1400,0.6694,-343,1,1,1,1,1100,-343,2100,23040,21600,0,,0.894484,1
1300,Israel,240,0.57,0.57,0.57,1,1300,0.266,45,3,2,0.333,1,1300,1100,4700,23040,23040,0,,0.929713,1
1500,0,240,0.11,0.11,0.11,2,1800,0.0126,-1200,11,6,0.182,0,0,1800,143300,N/A,0,0,,0.008379,0
5000,0,300,0.11,0.1,0.07,4,17900,0.0505,-16600,4,1,1,1,1200,-16600,353900,300,0,0,,0.007468,0
5000,0,300,0.11,0.05,0.06,7,8200,0.056,-3600,24,9,0.292,4,3000,-1800,146500,N/A,0,0,,0.006002,0
4000,0,300,0.11,0.11,0.08,3,4400,0.0734,-2600,4,2,0.75,1,1900,6000,59800,8640,7200,0,,0.005122,0
5500,0,300,0.1,0.1,0.07,4,17900,0.0505,-4800,4,1,1,1,13100,-4800,353900,300,0,0,,0.011335,0
5400,0,300,0.1,0.1,0.1,13,8200,0.0439,-5400,19,2,0.684,0,0,-5500,185700,N/A,0,0,,0.002431,0
9900,1,300,0.65,0.64,0.64,2,9900,0.6489,-213,2,1,1,1,9700,-213,15300,N/A,0,0,,0.797872,1
3000,0,300,0.11,0.47,0.15,7,9600,0.0575,-4400,12,5,0.583,0,0,-3300,167700,115200,113760,0,,0.002416,0
1500,0,300,0.85,0.8,0.79,4,2000,0.2623,-88,24,9,0.167,2,1900,-7,7500,1440,0,0,,0.156436,0
20000,1,300,0.39,0.17,0.28,2,21000,0.1454,687,18,12,0.111,7,21700,14200,144300,57600,57600,0,,0.790789,1
2000,1,300,0.55,0.55,0.55,1,2000,0.1604,-48,5,4,0.2,3,4100,483,12500,N/A,0,0,,0.868503,1
2100,1,300,0.62,0.56,0.59,3,3700,0.1591,37,13,7,0.231,4,3100,281,23400,N/A,0,0,,0.925829,1
10000,0,300,0.13,0.13,0.08,4,17500,0.0572,-9200,14,4,0.286,2,8200,3000,305800,374400,374400,0,,0.000785,0
10000,1,300,0.89,0.94,0.92,4,214000,0.9292,7300,4,1,1,1,221300,7300,230300,300,0,0,,0.997200,1
1000,0,300,0.6,0.6,0.6,1,1000,0.524,175,2,2,0.5,2,1200,174,1900,360,0,0,,0.286726,0
2500,1,300,0.41,0.41,0.41,1,2500,0.4098,-166,1,1,1,1,2300,-166,6100,7200,5760,0,,0.908035,1
1000,0,300,0.13,0.13,0.13,2,1200,0.0301,-797,25,12,0.08,0,0,280,40000,N/A,0,0,,0.020267,0
2000,1,300,0.62,0.41,0.47,3,2200,0.0784,175,23,15,0.13,4,3900,814,28000,N/A,0,0,,0.880548,1
1300,1,360,0.87,0.87,0.87,2,2600,0.4572,50,9,7,0.222,2,0,417,5700,72000,70560,0,,0.821835,1
2100,1,360,0.41,0.41,0.41,1,2100,0.181,20,7,6,0.143,2,4200,2400,11400,69120,69120,0,,0.794810,1
2000,1,360,0.61,0.61,0.61,1,2000,0.5031,-206,2,2,0.5,2,2300,-193,4000,11520,10080,0,,0.961878,1
2300,1,360,0.61,0.61,0.61,1,2300,0.1906,-214,15,6,0.067,1,2100,1600,12200,N/A,0,0,,0.880683,1
2400,1,360,0.42,0.42,0.42,1,2400,0.1316,-18,14,8,0.071,5,2300,-522,17900,207360,207360,0,,0.896942,1
5700,0,360,0.41,0.41,0.41,1,5700,0.0811,108,4,3,0.25,2,5800,-3200,70600,N/A,0,0,,0.303177,0
5600,1,360,0.43,0.41,0.42,2,12100,0.2033,-80,6,3,0.333,1,12000,7000,59400,1440,1440,0,,0.967806,1
2000,1,360,0.59,0.56,0.57,2,4100,0.1145,214,18,7,0.111,3,10700,5300,35400,31680,31680,0,,0.961261,1
3600,1,360,0.43,0.43,0.43,1,3600,0.1088,-129,3,2,0.333,1,3500,7300,33100,1440,1440,0,,0.892926,1
1300,1,360,0.57,0.57,0.57,1,1300,0.572,-49,1,1,1,1,1200,-49,2200,420,0,0,,0.928669,1
3000,0,360,0.83,0.83,0.83,2,3700,0.7098,-68,4,3,0.5,3,4400,-59,5300,1140,0,0,,0.018968,0
3000,1,360,0.55,0.48,0.51,2,8000,0.504,729,2,1,1,1,8700,729,15900,74880,74880,0,,0.961995,1
2100,1,360,0.43,0.43,0.43,1,2100,0.0534,-94,16,6,0.063,3,2000,829,39300,167040,165600,0,,0.896780,1
2000,0,360,0.6,0.6,0.6,2,4000,0.1479,49,5,3,0.4,1,2100,2200,27400,324000,322560,0,,0.115856,0
1100,0,360,0.17,0.17,0.17,1,1100,0.018,670,12,7,0.083,4,1800,14700,61200,8640,8640,0,,0.157850,0
6500,1,360,0.41,0.41,0.42,2,12100,0.2033,196,6,3,0.333,1,12300,7300,59400,1440,1440,0,,0.967261,1
3500,1,360,0.37,0.37,0.37,1,3500,0.1101,432,5,2,0.2,1,4000,2700,31500,N/A,0,0,,0.905724,1
1200,1,360,0.36,0.25,0.3,4,3600,0.254,148,11,4,0.364,0,0,341,14100,1440,0,0,,0.931955,1
2500,1,360,0.62,0.31,0.5,4,14100,0.3002,5200,6,2,0.667,0,0,16000,47100,N/A,0,0,,0.983226,1
4400,1,360,0.61,0.5,0.44,7,17300,0.6593,3500,7,1,1,0,0,3500,26300,614880,614880,0,,0.823386,1
5000,1,420,0.48,0.48,0.51,2,8000,0.504,729,2,1,1,1,8700,729,15900,74880,74880,0,,0.952958,1
7000,1,420,0.8,0.45,0.69,5,37800,0.3218,5800,25,9,0.2,2,10800,18400,117600,N/A,0,0,,0.997064,1
4800,0,420,0.89,0.89,0.89,1,4800,0.3119,-8,13,11,0.077,8,4800,-232,15400,492480,492480,0,,0.146443,0
58100,0,420,0.4,0.45,0.45,5,85300,0.168,-71000,14,6,0.357,0,0,-74900,507600,N/A,0,0,,0.001701,0
1500,0,420,0.38,0.1,0.54,16,17200,0.2011,-387,24,6,0.667,4,83,-593,85800,31680,30240,0,,0.072938,0
1500,1,420,0.8,0.48,0.58,3,4100,0.3589,3000,6,3,0.5,1,7100,5500,11300,581760,581760,0,,0.984745,1
2000,0,420,0.38,0.38,0.21,4,3900,0.08,-3300,8,4,0.5,1,620,-3500,49300,N/A,0,0,,0.050396,0
2200,1,420,0.78,0.26,0.52,2,3100,0.1728,2900,6,3,0.333,1,6000,3700,17800,73440,72000,0,,0.965958,1
1400,0,420,0.38,0.68,0.55,5,4500,0.3046,-4200,12,4,0.417,4,280,-4700,14700,220320,220320,0,,0.014635,0
10000,1,420,0.63,0.02,0.22,4,17000,0.0687,10200,18,5,0.222,2,15500,49400,247200,4320,4320,0,,0.994094,1
2000,0,420,0.38,0.38,0.22,2,2700,0.1585,-2200,2,1,1,1,571,-2200,17300,371520,371520,0,,0.013180,0
1300,0,420,0.38,0.38,0.38,1,1300,0.0219,-1200,14,9,0.071,4,113,-1300,59800,N/A,0,0,,0.107998,0
1100,0,420,0.38,0.38,0.38,3,1600,0.1829,-1300,4,2,0.75,1,140,-1300,8600,420,0,0,,0.123417,0
1700,0,420,0.21,0.27,0.2,19,3200,0.1947,-2800,19,1,1,1,450,-2800,16700,N/A,0,0,,0.029936,0
2000,1,420,0.56,0.56,0.57,2,4100,0.1145,320,18,7,0.111,3,10700,5300,35400,31680,30240,0,,0.963243,1
1500,0,420,0.38,0.38,0.21,4,3900,0.08,-3300,8,4,0.5,1,620,-3500,49300,N/A,0,0,,0.051793,0
2500,1,420,0.56,0.54,0.55,8,20000,0.318,2300,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.995091,1
2500,1,420,0.56,0.54,0.55,8,20000,0.318,2300,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.995091,1
2500,1,420,0.56,0.54,0.55,8,20000,0.318,2300,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.995091,1
2500,1,420,0.56,0.54,0.55,8,20000,0.318,2300,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.995091,1
2500,0,420,0.38,0.54,0.34,3,8500,0.1352,-7700,11,2,0.273,2,23200,-5300,62900,420,0,0,,0.129794,0
5000,0,420,0.56,0.56,0.56,1,5000,0.5642,-1000,1,1,1,1,4000,-1000,8900,N/A,0,0,,0.092724,0
2200,0,420,0.38,0.38,0.38,1,2200,0.383,-2000,1,1,1,1,170,-2000,5700,41760,41760,0,,0.095800,0
2800,1,420,0.78,0.49,0.64,2,3300,0.1542,1200,7,4,0.286,2,4400,3300,21200,38880,37440,0,,0.934196,1
1500,1,420,0.44,0.44,0.44,1,1500,0.1107,-954,14,11,0.071,7,1100,-4000,13600,48960,47520,0,,0.787853,1
6500,1,420,0.35,0.12,0.25,3,13800,0.1619,7400,7,2,0.429,1,21200,15700,85400,691200,689760,0,,0.972233,1
1200,1,420,0.14,0.13,0.14,2,2700,0.01,-130,15,6,0.133,5,6900,1900,270000,N/A,0,0,,0.924772,1
5000,0,420,0.42,0.45,0.45,5,85300,0.168,-71000,14,6,0.357,0,0,-74900,507600,N/A,0,0,,0.003557,0
"1,000",1,420,0.15,0.15,0.18,2,2000,0.1779,23,2,1,1,1,2000,23,11200,420,0,0,,0.938654,1
1500,1,420,0.61,0.1,0.54,16,17200,0.2011,-387,24,6,0.667,4,83,-593,85800,31680,30240,0,,0.931890,1
4000,1,420,0.77,0.45,0.69,5,37800,0.3218,5800,25,9,0.2,2,10800,18400,117600,N/A,0,0,,0.997359,1
1300,0,420,0.87,0.87,0.87,1,1300,0.0336,159,18,6,0.056,2,5700,6500,38700,N/A,0,0,,0.376175,1
2500,1,420,0.56,0.54,0.55,8,20000,0.318,1800,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.994492,1
2500,1,420,0.55,0.54,0.55,8,20000,0.318,1800,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.994467,1
2500,1,420,0.55,0.54,0.55,8,20000,0.318,1800,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.994467,1
2500,1,420,0.54,0.54,0.55,8,20000,0.318,1800,11,2,0.727,2,23200,-5300,62900,420,0,0,,0.994440,1
5000,0,420,0.54,0.54,0.34,3,8500,0.1352,-7700,11,2,0.273,2,23200,-5300,62900,420,0,0,,0.166141,0
1000,0,420,0.49,0.49,0.45,2,1800,0.3736,-1700,3,2,0.667,2,153,-1800,4800,420,0,0,,0.148911,0
1000,0,420,0.79,0.79,0.79,1,1000,0.0384,239,20,12,0.05,5,5400,5300,27100,2880,1440,0,,0.082068,0
3000,0,420,0.31,0.31,0.31,2,3200,0.0063,-2800,14,6,0.143,0,0,-74900,507600,N/A,0,0,,0.760913,1
5000,0,420,0.52,0.52,0.52,1,5000,0.084,-4700,20,9,0.05,4,317,-2600,59300,N/A,0,0,,0.027229,0
1300,1,420,0.87,0.87,0.87,1,1300,0.0625,-29,17,9,0.059,2,1300,141,20400,182880,181440,0,,0.851769,1
10000,0,420,0.52,0.45,0.45,5,85300,0.168,-71000,14,6,0.357,0,0,-74900,507600,N/A,0,0,,0.003648,0
5000,0,420,0.45,0.45,0.45,5,85300,0.168,-71000,14,6,0.357,0,0,-74900,507600,N/A,0,0,,0.003766,0
4000,0,420,0.26,0.26,0.26,1,4000,0.048,-3600,8,5,0.125,3,465,4700,83300,191520,190080,0,,0.046438,0
3000,0,480,0.46,0.46,0.46,3,5600,0.1805,-514,15,9,0.2,4,0,1600,30800,64800,63360,0,,0.081157,0
5000,0,480,0.46,0.54,0.52,4,10100,0.491,-9400,5,2,0.8,1,675,-9400,20600,190080,190080,0,,0.010449,0
2000,0,480,0.86,0.86,0.86,1,2000,0.8628,-243,1,1,1,1,1800,-243,2300,N/A,0,0,,0.094209,0
3500,0,480,0.46,0.46,0.46,2,7400,0.49,438,2,1,1,0,0,438,15100,540,0,0,,0.191192,0
2000,0,480,0.47,0.47,0.15,7,9600,0.0575,-4400,12,5,0.583,0,0,-3300,167700,115200,113760,0,,0.011046,0
23500,1,480,0.54,0.54,0.54,1,23500,0.1074,2600,11,7,0.091,4,26100,7800,218800,12960,12960,0,,0.950977,1
2300,1,480,0.1,0.1,0.1,1,2300,0.0465,-117,16,3,0.063,2,3000,9000,50100,4320,4320,0,,0.748485,1
3000,1,480,0.3,0.3,0.3,1,3000,0.0995,357,5,4,0.2,3,6700,3500,30200,54720,54720,0,,0.919410,1
1000,0,480,0.5,0.59,0.54,2,4000,0.2279,-1200,20,14,0.1,7,2800,1800,17600,N/A,0,0,,0.182791,0
2000,1,480,0.69,0.68,0.69,2,4000,0.1073,458,17,6,0.118,2,5700,5100,37300,1440,1440,0,,0.922186,1
4000,1,480,0.42,0.39,0.45,10,7900,0.2397,3500,16,5,0.625,2,11400,6000,33100,5760,5760,0,,0.986716,1
1000,1,480,0.33,0.48,0.4,4,4400,0.428,385,4,1,1,0,0,385,10200,N/A,0,0,,0.820104,1
2000,1,480,0.68,0.68,0.69,2,4000,0.1073,458,17,6,0.118,2,5700,5100,37300,1440,1440,0,,0.923250,1
3600,0,480,0.7,0.7,0.7,2,6200,0.5527,-976,16,5,0.125,3,109,-951,11100,871200,871200,0,,0.064506,0
3000,0,480,0.59,0.59,0.54,2,4000,0.2279,-1200,20,14,0.1,7,2800,1800,17600,N/A,0,0,,0.145736,0
6100,1,480,0.27,0.12,0.25,3,13800,0.1619,3400,5,2,0.6,1,17200,11700,85400,691200,689760,0,,0.917850,1
3600,Up,480,0.18,0.18,0.18,3,4900,0.1798,279,3,1,1,3,5200,11600,27500,N/A,0,0,,0.868247,1
2000,0,480,0.56,0.56,0.56,1,2000,0.56,-587,1,1,1,1,1400,-587,3600,480,0,0,,0.199578,0
5000,0,480,0.53,0.54,0.52,4,10100,0.491,-2000,5,2,0.8,1,8100,-2000,20600,190080,190080,0,,0.023031,0
3200,0,480,0.75,0.75,0.75,2,6400,0.3736,0,5,2,0.4,0,0,0,17200,840,0,0,,0.115322,0
1100,1,480,0.25,0.25,0.25,2,2200,0.0749,0,8,3,0.25,0,0,0,28900,501120,501120,0,,0.670282,1
1300,0,480,0.52,0.52,0.52,1,1300,0.525,-322,1,1,1,1,983,-322,2500,480,0,0,,0.257612,0
3200,0,480,0.75,0.75,0.75,3,6400,0.2213,0,6,2,0.5,0,0,0,29000,N/A,0,0,,0.114952,0
3800,0,480,0.87,0.87,0.87,1,3800,0.6266,268,12,8,0.083,4,4400,311,6000,44640,43200,0,,0.077110,0
1200,1,480,0.73,0.73,0.73,1,1200,0.2416,58,11,6,0.091,1,1300,-291,5000,360000,360000,0,,0.903903,1
1500,1,480,0.64,0.64,0.64,4,5700,0.0812,-34,13,7,0.308,7,10000,-71,70200,1440,1440,0,,0.965530,1
1500,0,480,0.86,0.86,0.86,2,3100,0.0824,72,17,6,0.118,2,5700,5100,37300,1440,1440,0,,0.086543,0
4700,1,480,0.69,0.69,0.69,1,4700,0.0559,-72,6,3,0.167,2,9200,-694,84900,876960,876960,0,,0.936072,1
4300,0,480,0.78,0.78,0.78,3,8600,0.7775,6,3,1,1,0,0,6,11000,N/A,0,0,,0.118751,0
4000,0,480,0.78,0.78,0.78,2,8000,0.4151,5,5,2,0.4,0,0,5,19400,509760,508320,0,,0.534327,1
2000,1,480,0.62,0.86,0.74,3,6800,0.468,-700,10,5,0.3,3,2500,-289,14500,N/A,0,0,,0.745959,1
1000,1,480,0.64,0.64,0.64,4,5700,0.0812,-34,13,7,0.308,7,10000,-71,70200,1440,1440,0,,0.967823,1
3400,0,480,0.75,0.75,0.75,3,6800,0.4364,-0,5,2,0.6,0,0,3,15600,345600,344160,0,,0.127702,0
1200,1,480,0.25,0.25,0.25,2,2300,0.0911,-0,5,2,0.4,1,1,-8,25400,354240,354240,0,,0.852182,1
4100,0,480,0.78,0.78,0.78,8,8200,0.434,-16,14,2,0.571,0,0,-17,19000,N/A,0,0,,0.130017,0
2000,0,480,0.78,0.78,0.78,3,4000,0.0653,-10,7,3,0.429,0,0,9,61100,352800,352800,0,,0.101813,0
3900,0,480,0.78,0.78,0.78,3,7800,0.1482,-18,20,7,0.15,0,0,-19,52500,7200,5760,0,,0.083259,0
1100,1,480,0.22,0.22,0.22,4,3900,0.1434,27,6,2,0.667,0,0,27,27500,506880,506880,0,,0.693949,1
1200,1,480,0.25,0.25,0.25,10,4500,0.253,-0,10,1,1,0,0,-0,17700,368640,368640,0,,0.624724,1
3200,0,480,0.45,0.44,0.48,3,4900,0.3815,-841,6,2,0.5,2,4700,-977,12900,N/A,0,0,,0.142496,0
4300,0,540,0.75,0.75,0.75,2,8500,0.1544,0,25,8,0.08,0,0,-9,55300,505440,505440,0,,0.324940,0
3600,0,540,0.75,0.75,0.75,4,7300,0.1052,-0,21,6,0.19,0,0,6,69300,2880,2880,0,,0.072593,0
2500,1,540,0.64,0.64,0.64,4,5700,0.0812,-34,13,7,0.308,7,10000,-71,70200,1440,1440,0,,0.960326,1
2700,1,540,0.25,0.25,0.25,2,5400,0.0644,11,21,7,0.095,0,0,15,83100,508320,506880,0,,0.492710,1
2000,0,540,0.47,0.68,0.59,4,3100,0.2794,-754,11,4,0.364,4,2400,-1200,11100,220320,220320,0,,0.021613,0
2000,1,540,0.67,0.67,0.67,4,3700,0.0533,-56,13,7,0.308,7,10000,-71,70200,1440,1440,0,,0.956937,1
3600,0,540,0.75,0.75,0.75,2,7300,0.1087,0,16,5,0.125,0,0,0,67100,N/A,0,0,,0.211238,0
4300,0,540,0.75,0.75,0.75,4,8500,0.1204,-0,25,7,0.16,0,0,-14,71000,352800,352800,0,,0.221288,0
1100,1,540,0.83,0.4,0.73,3,3700,0.0467,-582,19,7,0.158,2,3200,-147,79900,N/A,0,0,,0.908836,1
1600,0,540,0.55,0.49,0.49,4,5200,0.3317,-897,6,2,0.667,1,1100,237,15500,14400,12960,0,,0.107005,0
1000,0,540,0.54,0.63,0.57,6,4500,0.0558,-217,19,7,0.316,2,3200,-147,79900,N/A,0,0,,0.022600,0
1700,0,540,0.54,0.44,0.48,3,4900,0.3815,-841,6,2,0.5,2,4700,-977,12900,N/A,0,0,,0.168659,0
1400,0,540,0.54,0.58,0.53,24,17800,0.5242,-1100,24,1,1,1,5500,-957,33900,72000,72000,0,,0.539588,1
6000,0,540,0.43,0.43,0.43,1,6000,0.2325,-535,2,2,0.5,1,5400,-5300,25600,N/A,0,0,,0.296218,0
5000,0,540,0.43,0.33,0.38,3,15700,0.1852,425,6,3,0.5,2,9200,-694,84900,876960,876960,0,,0.054818,0
3000,1,540,0.57,0.58,0.53,24,17800,0.5242,-1100,24,1,1,1,5500,-957,33900,72000,72000,0,,0.985573,1
5400,1,540,0.83,0.49,0.69,4,16200,0.2841,-571,18,9,0.222,3,5100,-160,57200,69120,67680,0,,0.951407,1
1300,0,540,0.2,0.2,0.2,2,2600,0.2094,117,2,1,1,0,0,117,12500,N/A,0,0,,0.013194,0
1000,0,540,0.2,0.38,0.28,4,5000,0.1393,-1100,23,10,0.174,4,5800,-1400,36000,133920,132480,0,,0.133777,0
2200,0,540,0.37,0.74,0.65,24,15500,0.5639,-1700,24,1,1,1,4000,-1700,27600,660,0,0,,0.404742,1
2000,1,540,0.48,0.48,0.48,1,2000,0.0763,-46,19,12,0.053,6,5500,4400,26200,N/A,0,0,,0.852009,1
1200,1,540,0.74,0.13,0.36,7,1700,0.3002,364,15,9,0.467,7,2100,949,5700,N/A,0,0,,0.946254,1
2800,1,540,0.86,0.86,0.74,3,6800,0.468,-700,10,5,0.3,3,2500,-289,14500,N/A,0,0,,0.739208,1
2000,1,540,0.58,0.58,0.58,3,4000,0.0187,-14,17,5,0.176,1,0,8500,213200,2880,1440,0,,0.982035,1
2600,0,540,0.46,0.73,0.54,7,7000,0.4158,-1400,19,11,0.368,1,5500,-1100,16800,38880,37440,0,,0.018147,0
2500,0,540,0.25,0.25,0.25,1,2500,0.2488,-138,1,1,1,1,2400,-138,10000,600,0,0,,0.058556,0
2000,0,540,0.49,0.49,0.49,4,5200,0.3317,-897,6,2,0.667,1,1100,237,15500,14400,12960,0,,0.114537,0
4000,1,540,0.31,0.31,0.31,1,4000,0.097,487,6,4,0.167,3,4500,4900,41000,N/A,0,0,,0.903257,1
2200,1,540,0.49,0.49,0.49,2,4600,0.5189,243,3,2,0.667,1,0,233,8900,N/A,0,0,,0.925767,1
2600,Down,540,0.85,0.85,0.85,1,2600,0.1264,-110,4,4,0.25,3,2400,917,20300,201600,201600,0,,0.802651,1
1300,1,540,0.29,0.17,0.23,5,3100,0.0796,375,21,8,0.238,3,2800,1100,38800,N/A,0,0,,0.869865,1
4500,1,540,0.45,0.45,0.45,2,13500,0.2292,620,14,5,0.143,5,14600,-4500,58800,1704960,1703520,0,,0.875929,1
1600,1,540,0.5,0.33,0.41,2,2600,0.1008,-334,7,3,0.286,1,2200,6900,25400,1440,0,0,,0.860726,1
2000,0,540,0.52,0.1,0.49,8,12500,0.1842,988,16,6,0.5,4,1500,782,67700,N/A,0,0,,0.271095,0
1400,1,540,0.5,0.08,0.32,8,3700,0.267,281,25,14,0.32,10,0,854,13700,64800,64800,0,,0.977179,1
1500,0,600,0.52,0.52,0.45,2,1600,0.5069,-374,2,1,1,1,1200,-374,3200,600,0,0,,0.216895,0
2000,1,600,0.5,0.5,0.5,2,4200,0.0612,211,4,2,0.5,0,0,-784,68800,N/A,0,0,,0.886442,1
1100,1,600,0.28,0.17,0.23,5,3100,0.0796,469,21,8,0.238,3,2900,1200,38800,N/A,0,0,,0.868791,1
"1,000",1,600,0.15,0.15,0.15,1,1000,0.1546,-30,1,1,1,1,970,-30,6500,600,0,0,,0.898844,1
11500,1,600,0.78,0.75,0.76,2,12100,0.328,-200,5,4,0.4,2,12600,10600,36800,N/A,0,0,,0.877694,1
9000,1,600,0.45,0.45,0.45,2,13500,0.2292,620,14,5,0.143,5,14600,-4500,58800,1704960,1703520,0,,0.884210,1
1600,0,600,0.47,0.64,0.53,3,5000,0.5277,-1300,3,1,1,1,3700,-1300,9500,720,0,0,,0.080801,0
2000,0,600,0.5,0.73,0.54,7,7000,0.4158,-1400,19,11,0.368,1,5400,-1200,16800,38880,37440,0,,0.019734,0
1400,0,600,0.52,0.52,0.52,1,1400,0.1506,-354,14,12,0.071,9,1200,-1300,9300,77760,77760,0,,0.477560,1
1200,1,600,0.78,0.78,0.75,3,2600,0.0693,18,11,5,0.273,2,2700,1100,38100,N/A,0,0,,0.855499,1
1500,0,600,0.48,0.64,0.53,3,5000,0.5277,-1300,3,1,1,1,3700,-1300,9500,720,0,0,,0.080374,0
10000,0,600,0.62,0.62,0.62,2,17000,0.1357,-3000,10,9,0.2,2,3900,-15700,125400,214560,213120,0,,0.031690,0
2000,1,600,0.39,0.39,0.45,10,7900,0.2397,3600,16,5,0.625,2,11500,6200,33100,5760,5760,0,,0.987244,1
10000,1,600,0.76,0.76,0.76,1,10000,0.4319,62,7,2,0.143,1,10100,9100,23200,N/A,0,0,,0.954596,1
